Wall time,Step,Value
1736581611.25221,0,0.07163543254137039
1736581611.290924,1000,0.07157925516366959
1736581611.3297641,2000,0.07146625965833664
1736581611.368646,3000,0.07135270535945892
1736581611.408074,4000,0.07123133540153503
1736581611.4489212,5000,0.071144238114357
1736581611.489559,6000,0.07087679207324982
1736581611.5319521,7000,0.07072299718856812
1736581611.574492,8000,0.07047566026449203
1736581611.618859,9000,0.07020901888608932
1736581611.6655302,10000,0.07029327005147934
1736581611.712064,11000,0.07006606459617615
1736581611.7609751,12000,0.06984086334705353
1736581611.811797,13000,0.06992127746343613
1736581611.86331,14000,0.06980060040950775
1736581611.917588,15000,0.06991171091794968
1736581611.972301,16000,0.0696646124124527
1736581612.027144,17000,0.06959830969572067
1736581612.084096,18000,0.06950242072343826
1736581612.142604,19000,0.0693548321723938
1736581612.203517,20000,0.06949427723884583
1736581612.264479,21000,0.06948000192642212
1736581612.325702,22000,0.06919431686401367
1736581612.389478,23000,0.06942519545555115
1736581612.45263,24000,0.06931736320257187
1736581612.517652,25000,0.06921706348657608
1736581612.5845509,26000,0.06922440230846405
1736581612.652318,27000,0.06930427998304367
1736581612.7221801,28000,0.06923942267894745
1736581612.79364,29000,0.06920064985752106
1736581612.86631,30000,0.06906701624393463
1736581612.9397068,31000,0.06924326717853546
1736581613.014035,32000,0.06921032816171646
1736581613.090772,33000,0.06892689317464828
1736581613.16676,34000,0.068979911506176
1736581613.2459662,35000,0.06903766095638275
1736581613.324246,36000,0.06912016868591309
1736581613.4068549,37000,0.06921902298927307
1736581613.48543,38000,0.06898649781942368
1736581613.565852,39000,0.06919468939304352
1736581613.644737,40000,0.06915830820798874
1736581613.7234209,41000,0.06916748732328415
1736581613.8016262,42000,0.06911979615688324
1736581613.879998,43000,0.06905413419008255
1736581613.9599192,44000,0.0691709890961647
1736581614.040225,45000,0.06900784373283386
1736581614.1218612,46000,0.06914166361093521
1736581614.203201,47000,0.06896588951349258
1736581614.2869031,48000,0.06910320371389389
1736581614.373225,49000,0.06915007531642914
1736581614.459415,50000,0.06899257749319077
1736581614.5442119,51000,0.06914884597063065
1736581614.6273222,52000,0.06899528950452805
1736581614.7108,53000,0.06904284656047821
1736581614.7916448,54000,0.0690745934844017
1736581614.8729012,55000,0.06907357275485992
1736581614.95227,56000,0.0689196065068245
1736581615.0323899,57000,0.06889790296554565
1736581615.108862,58000,0.06894293427467346
1736581615.185626,59000,0.06905653327703476
1736581615.262475,60000,0.06903188675642014
1736581615.3403032,61000,0.06888451427221298
1736581615.419669,62000,0.06870138645172119
1736581615.4982421,63000,0.06894239038228989
1736581615.5764968,64000,0.06903882324695587
1736581615.656205,65000,0.06884177774190903
1736581615.734535,66000,0.069075807929039
1736581615.814795,67000,0.06886807084083557
1736581615.896163,68000,0.06905118376016617
1736581615.978008,69000,0.06906431168317795
1736581616.057198,70000,0.06891342252492905
1736581616.13691,71000,0.06919138133525848
1736581616.2177558,72000,0.06904834508895874
1736581616.315198,73000,0.06897247582674026
1736581616.398423,74000,0.06893601268529892
1736581616.48059,75000,0.06874734908342361
1736581616.564312,76000,0.06882921606302261
1736581616.648741,77000,0.06898266822099686
1736581616.733682,78000,0.06906887888908386
1736581616.8180768,79000,0.0689384862780571
1736581616.903394,80000,0.0688127875328064
1736581616.990704,81000,0.06886287778615952
1736581617.07977,82000,0.06903214007616043
1736581617.168571,83000,0.06884308904409409
1736581617.2568672,84000,0.06895879656076431
1736581617.346984,85000,0.06886507570743561
1736581617.434901,86000,0.0690731406211853
1736581617.523566,87000,0.06900092214345932
1736581617.612422,88000,0.0687742531299591
1736581617.7002509,89000,0.06885425001382828
1736581617.787273,90000,0.06890049576759338
1736581617.872867,91000,0.06883881241083145
1736581617.960323,92000,0.06893950700759888
1736581618.0486012,93000,0.06890424340963364
1736581618.137485,94000,0.06897294521331787
1736581618.227603,95000,0.06874685734510422
1736581618.316967,96000,0.06892942637205124
1736581618.408313,97000,0.06867603957653046
1736581618.5004559,98000,0.06881044805049896
1736581618.604173,99000,0.06881742924451828
1736581618.69362,100000,0.06908224523067474
1736581618.787597,101000,0.06881096959114075
1736581618.909724,102000,0.06885328143835068
1736581619.006846,103000,0.06893332302570343
1736581619.1057222,104000,0.06909458339214325
1736581619.195703,105000,0.0687231793999672
1736581619.2839968,106000,0.06869789958000183
1736581619.373755,107000,0.06888678669929504
1736581619.462444,108000,0.0688585638999939
1736581619.5519192,109000,0.06874364614486694
1736581619.647912,110000,0.06896104663610458
1736581619.745874,111000,0.06896308064460754
1736581619.8365362,112000,0.0688692182302475
1736581619.927401,113000,0.06895706802606583
1736581620.032835,114000,0.06889904290437698
1736581620.124792,115000,0.06880979239940643
1736581620.216783,116000,0.06904105097055435
1736581620.3058581,117000,0.06893526762723923
1736581620.397841,118000,0.06902796030044556
1736581620.4891489,119000,0.06910398602485657
1736581620.579621,120000,0.06892099976539612
1736581620.668698,121000,0.06898248195648193
1736581620.756609,122000,0.06882067769765854
1736581620.846247,123000,0.06890846788883209
1736581620.9359639,124000,0.06888211518526077
1736581621.0237179,125000,0.06886079907417297
1736581621.111534,126000,0.06901208311319351
1736581621.195692,127000,0.06880684942007065
1736581621.280523,128000,0.06891825050115585
1736581621.3646688,129000,0.06888813525438309
1736581621.449601,130000,0.06895619630813599
1736581621.535273,131000,0.06889386475086212
1736581621.623392,132000,0.06899949163198471
1736581621.710482,133000,0.06894376128911972
1736581621.795796,134000,0.06902370601892471
1736581621.879681,135000,0.06855639070272446
1736581621.9659572,136000,0.06885872781276703
1736581622.057871,137000,0.06887911260128021
1736581622.144835,138000,0.06863506883382797
1736581622.2323468,139000,0.06886261701583862
1736581622.321847,140000,0.06902196258306503
1736581622.4120839,141000,0.06859703361988068
1736581622.502795,142000,0.06902710348367691
1736581622.595841,143000,0.06888823211193085
1736581622.6911879,144000,0.0687151625752449
1736581622.790805,145000,0.06874797493219376
1736581622.8925738,146000,0.06887166947126389
1736581622.995126,147000,0.06881018728017807
1736581623.097419,148000,0.06876566261053085
1736581623.200814,149000,0.06892208009958267
1736581623.303058,150000,0.06892412155866623
1736581623.404743,151000,0.06882789731025696
1736581623.502995,152000,0.06902351975440979
1736581623.601851,153000,0.06879998743534088
1736581623.6952372,154000,0.06887627393007278
1736581623.7879229,155000,0.06880496442317963
1736581623.8792388,156000,0.06890664994716644
1736581623.970838,157000,0.06873682141304016
1736581624.061895,158000,0.06890996545553207
1736581624.157556,159000,0.0690438374876976
1736581624.250915,160000,0.06880950182676315
1736581624.3422961,161000,0.06854620575904846
1736581624.433998,162000,0.0689033567905426
1736581624.522041,163000,0.06889194250106812
1736581624.611165,164000,0.06888575851917267
1736581624.7047,165000,0.06882958114147186
1736581624.801655,166000,0.06898387521505356
1736581624.898096,167000,0.06904146820306778
1736581624.990758,168000,0.06863117218017578
1736581625.084078,169000,0.06888812780380249
1736581625.174895,170000,0.06905711442232132
1736581625.261755,171000,0.06902410835027695
